hhid,bankid,year,muniid,salaryquarter,educ,agebingroup,depspread,ln_debt,hashome2,ln_housevalue2,has_unempl,ever_default,prate,rprate,depositvol,debt,number_years_relid,real_assets,unemployed,deprate,ave_dep,gjeldsrenter,loanvol,hhi_deposit,hhi_loan,w_hhi_dep,w_hhi_loans,w_mshare_dep,w_mshare_loans,birthyear,pop_density,hashome3,loanrate,loanspread_on,parent,retired,ln_inc,wealth,total_income,gross_wealth,ln_wealth,ln_deposits,old_mshare_deposit,mrkt_share_deposit,sameplace,withinmovers,acrossmovers
1535,9,11,1,2,2,4,3.1997625987951492,4.76500939490384,1,11.474703885402604,1,1,3.998898577359946,3.998898577359946,92891.92359596957,84394.49798855928,14,34303.126934453256,0,9.83542974843439,9688.435750213026,94.94623091440869,242.80691694084754,0.545646723868368,0.9713724919190952,0.383961072975619,0.8611806257262141,0.3914754459350782,0.6639809218668635,1969,2590.1795505709947,0,3.984288402644177,7.439938889556616,1,1,9.023388779603444,14355.89012319176,40121.407324279724,14355.89012319176,9.571915598517934,11.439191984488495,0.5817550327052232,0.6331024541856735,1,0,1
1535,9,12,4,4,5,5,5.724709893092555,9.15119304896965,1,10.318677864536232,1,0,2.3054709701445852,2.3054709701445852,83382.6266886776,79330.57278629926,14,75299.56871927857,0,3.7913828533252927,6618.26524406626,98.5957086856984,8728.799170401808,0.7304116009689762,0.9985979212623461,0.6073907049215236,0.7172945835915329,0.010314880097426204,0.1894726861287792,1991,4132.247816639563,0,7.706944341752507,7.664621258140217,1,0,8.585815197098139,97789.80461481772,91272.74171359441,97789.80461481772,11.490575603296529,11.331195253561253,0.7665838537183393,0.20759222597596438,0,1,1
1535,9,13,2,3,2,4,2.0019103907302704,9.081184296428344,1,11.316856533822266,0,0,2.067470268230971,2.067470268230971,99286.61128563428,57786.07768979189,14,59256.61121889235,0,1.817102378695884,6414.1987859510655,37.443322689671376,7264.829388609356,0.9829523078714566,0.7514493608569606,0.12644749601986327,0.42413227672661713,0.19162639914260615,0.19384966319127128,1970,8082.518855938589,0,7.378485802415671,8.691452025578727,1,0,8.701808157282507,53110.44301994461,93797.48169513221,53110.44301994461,10.880128854935874,11.505766009982374,0.9852870950812478,0.8594044141867849,1,0,0
1535,9,14,4,4,1,2,3.7648087614934287,9.73345675945245,0,8.497485988007332,1,0,9.811666204366514,9.811666204366514,62140.45369136459,89239.19283128233,14,39729.61885405037,0,9.437617962528472,8133.222653072799,12.48425032781163,9698.259882439068,0.5829858243931276,0.9654067573046875,0.855173315310468,0.053885021251835474,0.009069166911746196,0.8953062040836841,1994,7011.430871834915,1,6.97036229820966,4.3246481392820915,1,0,8.048161235151,24274.070631259347,51144.89153642357,24274.070631259347,10.097164007411573,11.037152484036648,0.7550543385976602,0.8048576619654343,1,0,0
1390,10,1,8,2,5,3,5.7797143442956775,10.922414293274688,1,10.963051592620275,1,0,4.727850834279557,4.727850834279557,90038.39440569084,87214.81386734225,14,20729.560046753315,1,1.3374694423501787,1827.2146348115116,32.0529308430742,9873.24394432123,0.8741938618840952,0.9603911884354883,0.32467742862949067,0.4406870493756643,0.8266571798579996,0.7151781923599924,1972,7769.524881031715,0,7.148839585690309,4.2421983701006925,1,0,6.0764702344916035,97214.43110448177,47052.72806423784,97214.43110448177,11.48467444758133,11.407991462850246,0.6742935239873814,0.9404162826880723,1,0,0
1390,10,2,8,2,5,1,2.793201700448391,9.623919500067153,1,9.417478923099173,0,0,2.860957926356036,2.860957926356036,17420.78119976429,77267.70303322285,14,68410.46263518534,1,6.508031468315227,8703.232645671626,79.21727831881516,6609.844064049664,0.8172637348721667,0.09416049193901899,0.9743026527047857,0.37317452718387845,0.5202030201173129,0.9232245496387774,1999,11.475541226049213,1,4.729703089865862,8.5830158020055,0,0,8.645133900466895,99629.96592934162,14939.281165900053,99629.96592934162,11.509218261066964,9.765419094393197,0.9456215126541002,0.7882446973652388,0,0,0
1390,10,3,8,4,5,1,2.2580064627182352,11.293647181700504,1,11.134153446922443,1,0,5.102987005963477,5.102987005963477,32848.35099365823,55274.236200953485,14,98719.08291898198,1,3.17702390882772,1775.136692941639,66.79595708292642,5687.160524901305,0.5913307507842108,0.6140046188438614,0.0882178465671487,0.7198993006581619,0.8284137327594865,0.9840897192839615,1969,8819.778015009086,0,5.380363223751353,3.6357606331626546,0,0,7.727840799488166,29321.046358977255,15126.367322895485,29321.046358977255,10.286060842914186,10.399656824590638,0.25197485298304045,0.5066154135404337,1,0,1
1390,10,4,6,1,2,4,5.113644713404306,11.307491351520987,0,11.470514140468817,0,0,7.261998254956162,7.261998254956162,92365.0060758109,38073.18999891686,14,7587.467785285818,0,5.240766385385052,5310.062902720073,23.165314803336656,4511.731922017924,0.18868412886265207,0.5392391281963952,0.9921475237474917,0.30053671638154433,0.8545233943477637,0.5771161824724665,1981,332.94756745409717,1,3.501005376196228,8.99928385908146,1,0,9.176440630877694,78609.73519736883,67990.17012783882,78609.73519736883,11.27225082822048,11.433503463773182,0.23420388632954706,0.5490515903220555,1,0,0
1390,10,5,4,3,4,3,6.260791133377594,10.454977028302897,1,11.23342508480356,1,0,3.1639903787855053,3.1639903787855053,93021.04968997318,22900.445647245582,14,17437.965446836723,1,9.074014082167562,4554.752885358685,5.007723632139605,4216.4994104352145,0.5864726691623663,0.467607413367232,0.7440012099893809,0.5739009970944645,0.9112235241115016,0.5989687118223038,1975,7997.103565126399,0,8.471728409740233,8.637479493375332,0,0,5.745957414048052,51538.99511102352,9144.87082818608,51538.99511102352,10.850093986752478,11.44058108727659,0.6330308799368823,0.24704903387234584,0,1,1
1390,10,6,7,4,3,4,7.677930977745662,9.974404905758256,1,10.60813451455236,1,0,4.648764796048272,4.648764796048272,43973.43175366211,14601.267133094698,14,74003.94177397992,0,4.411109290854932,2996.6195903074376,18.803801538934895,4404.81301361487,0.5326068935960429,0.9206188494394192,0.2987495921652854,0.9614020957670453,0.14505559904653575,0.3907685147979355,1959,507.70052629051764,0,5.702514913777369,5.291964945166816,0,1,8.479838728173121,57011.1474083126,77470.24855513079,57011.1474083126,10.951002096262537,10.691340906744994,0.07300248471977457,0.4945335872741132,1,0,1
1390,10,7,4,3,4,4,7.738507933007638,9.573620638020234,1,10.511310699946085,1,1,6.683110549595817,6.683110549595817,42335.34314597546,86810.16221196229,14,65628.39222097998,0,3.3149644977277637,4354.450176235541,18.353230320098856,6360.565209646495,0.7694478845865702,0.6180831316241996,0.6537003771827321,0.21534001728530827,0.33782396838377826,0.08999073996315732,1957,3733.721936810631,1,7.870947932648865,4.104172844306865,0,0,8.662506910197312,64574.859262341066,10250.278330349216,64574.859262341066,11.075580438516697,10.653377551534858,0.9580667758590412,0.25246778387083735,1,1,1
1390,10,8,6,4,2,3,1.8469030934501118,10.88873811207748,1,11.338078251868433,0,1,8.508137097438961,8.508137097438961,13362.042655840956,65172.379729293374,14,53622.71575553349,1,5.982251220305248,2146.0722559694655,64.0467903701033,884.4435127462013,0.6812262012035186,0.5052993394230006,0.04537760343645991,0.7177596738628579,0.53031157637174,0.7870749445235965,1983,9752.876911217569,0,0.681801336592105,1.5146450825268132,1,1,6.568315971628715,68656.32584831948,71957.3121442613,68656.32584831948,11.136868553321177,9.500173328804902,0.7610018990014726,0.16523787052315433,1,1,1
1390,10,9,2,4,4,5,0.624033222603978,10.793428896716762,1,10.943322425849647,1,1,5.327236589132813,5.327236589132813,21153.09095645379,74305.48710265584,14,26840.210251597884,0,2.9005887411658735,4099.216463534861,94.79018363225006,2739.77689522385,0.23852294032856614,0.6387976785248862,0.7227040496892774,0.8511463560026882,0.007856225245878146,0.48668716355017516,1967,8081.765422678402,0,9.788402958436645,5.60678589672384,0,1,8.552723618774186,60712.20436366911,5193.6431431690135,60712.20436366911,11.013900017194652,9.959541318309537,0.8197655939161073,0.13562265568651044,0,1,1
1390,10,10,6,4,2,4,6.146951878532767,6.387087485177733,1,11.063098916707085,1,0,3.877827222692205,3.877827222692205,97565.03446370992,6367.86625395197,14,93927.73163170663,0,2.9413213538505376,8224.688599606568,94.75534406401144,9394.677559161135,0.3285945625468951,0.022046089886101794,0.3342548709737462,0.05105417626712827,0.07450746533491981,0.8145259312524891,1964,7563.265788767909,1,4.465994619159415,6.909295845320256,0,1,7.581708964229699,87029.83242341493,47173.63549172948,87029.83242341493,11.374006240278028,11.488274454767492,0.6775582346493679,0.6074648097775694,1,1,1
1390,10,11,10,4,1,2,9.499083675505336,10.334336534616133,0,8.695624870995664,0,1,1.9557726832969602,1.9557726832969602,37046.916259537385,26051.70506968375,14,63557.89222409167,0,5.6495682800064015,3426.278978982186,1.8054096027356747,1902.8704946105834,0.15225697406151684,0.29526197275177546,0.9134290111728344,0.692961575015375,0.2711779518694637,0.5769122235822496,1981,7497.888775162835,0,9.134792147482255,1.7648967889006484,1,0,6.064610657389456,1062.2166833937797,46423.06898747133,1062.2166833937797,6.968113214317392,10.51994039539893,0.022727743030714308,0.9808889439588492,1,0,1
1390,10,12,2,2,5,3,9.253581598285589,10.821399986825707,1,9.045562696678003,1,0,6.088550051204078,6.088550051204078,54489.60575388887,21832.03666309911,14,17304.486664443986,1,6.312830270597274,8041.576285067151,63.82579601090269,5621.031335845054,0.18571153391827977,0.4860027796640044,0.3340777114074722,0.8341408924237741,0.5279165933410955,0.021265342337273507,1992,8525.133609146016,0,8.84513258023635,4.434959743671096,0,0,7.752264873709965,41969.02043482064,56413.284053639676,41969.02043482064,10.644687016403623,10.905765242349812,0.8648237519176551,0.8632755402110968,1,1,0
1390,10,13,4,4,3,2,7.691357486723685,9.633866479739712,0,8.72400740266219,0,1,3.332174358134142,3.332174358134142,29020.451137110547,57262.05313849645,14,11908.59112630056,1,6.151165900037671,6526.089773576726,11.570681000672822,6137.855853262973,0.0739723539685142,0.10248461815277454,0.6194547299730379,0.7248988410017438,0.795368640652563,0.46115263592280364,1953,7830.211201082255,0,6.922732156785456,8.544499051291503,1,0,8.411447960178274,28984.129609091036,62848.4608422216,28984.129609091036,10.274503704311087,10.275756072048239,0.4643026819892237,0.6353155433150125,1,0,1
1390,10,14,10,1,4,3,2.227028475220302,10.222635848725501,1,9.681352513128362,1,1,4.078574204098668,4.078574204098668,90393.11502560135,27363.11669970327,14,77971.96236586117,0,5.923183397697736,3066.7851536490775,71.07426100007842,5567.154069597748,0.6861837011263457,0.00889121329559217,0.9954676344920443,0.2675851008984409,0.8909165043598269,0.8831444801157906,1963,1152.9555100012467,1,6.754374753335379,4.115972286387933,1,0,8.443335913026411,27953.095254069336,93496.91448882651,27953.095254069336,10.238283214994473,11.41192338225863,0.6977451332581418,0.7110843607864352,1,0,0
1407,2,1,2,2,4,3,2.290950249578171,11.211385300692864,0,10.00942594399372,1,0,4.7720453978104205,4.7720453978104205,6577.149256125814,73493.37943650992,14,57854.60486023042,1,6.920673614380033,4790.3908259636155,89.31379522919963,8900.53018906736,0.12237732933395795,0.5154283369665139,0.1874050876751424,0.071512424912611,0.7132444705915683,0.013729053296980487,1977,4515.4125727700175,0,6.259114752181355,5.303446283568249,1,0,8.840643137332506,90178.03172028184,27382.813224095236,90178.03172028184,11.40954112561448,8.791356686692298,0.17364013694587438,0.18043554843209444,0,0,0
1407,2,2,6,1,4,3,5.583408629534402,10.55779593510498,0,10.877152881102557,1,1,0.8348199476102147,0.8348199476102147,48909.973123005926,35478.0816851492,14,15072.973072308116,1,0.9908983471045962,1341.386427654797,21.10850337640098,789.0431062194747,0.6126077916894799,0.8596351346212433,0.9119157295492438,0.3563325791228651,0.6325877301221549,0.6728330165540054,1985,7054.459278753849,0,2.2753483135462007,4.8676355925574075,0,0,8.028556409502695,60914.4440838724,61741.2216294876,60914.4440838724,11.017225602651033,10.797736604013847,0.1447168976524701,0.6886077288694163,0,1,0
1407,2,3,7,3,5,2,2.51585740490889,9.743138138527518,0,11.320247649021567,1,0,3.22669911250681,3.22669911250681,22696.153741403457,41605.29823638625,14,29303.68023902722,0,1.8182878037512107,5838.243989775577,4.10763028261647,6370.71921954302,0.4544493759045135,0.335930526612749,0.007583529931647903,0.07683221006685437,0.5604593250185033,0.878969955402582,1960,1753.7195866719346,1,6.745337957664659,4.344290890913741,1,1,7.079180641656954,20020.016393512662,91679.37260696797,20020.016393512662,9.904487871725653,10.02995075040844,0.6075732218905451,0.6633343359162283,1,1,0
1407,2,4,2,4,3,1,6.507514087578593,11.284270256662893,0,11.230841047718586,0,1,8.352609303053635,8.352609303053635,21134.947484414522,63031.10089358239,14,19757.9710463199,1,9.495330026509945,9350.34277312652,99.61468621530706,3588.4600555030875,0.17292492861394881,0.927055957554953,0.6786693962257649,0.4506301581360028,0.9403346863787742,0.28574164111944256,1983,8447.785971785228,0,1.5599791338681623,0.24084289799766734,0,1,8.335461337350273,44101.58822507717,7182.286838146157,44101.58822507717,10.694251074960528,9.95868322822915,0.27553214591890496,0.5201772097102378,1,1,1
1407,2,5,6,4,4,5,8.282527679892274,11.060865174376227,0,10.352010038347967,0,0,7.268537225194466,7.268537225194466,78139.76641225985,86585.96898812316,14,54469.6553191455,1,3.4176903297263204,6967.2766290426825,38.27501989999246,5981.008004192962,0.9724114439110102,0.9290564714200391,0.762208142799945,0.20624315942264237,0.8611101113976604,0.44151718900952464,1992,933.7663394201501,1,9.996916999597719,3.7483491414193617,0,0,8.54718378694919,22733.004468683317,69905.76677120855,22733.004468683317,10.031573088871857,11.266254379255475,0.38647006517028454,0.771870348615149,0,1,1
1407,2,6,1,2,1,2,2.9047707133003806,11.045860116428559,1,11.468082988526701,1,1,3.355609687001495,3.355609687001495,5979.611593388568,55927.050279720424,14,30356.479005173544,1,4.13626232122877,4492.365893666052,34.05207904372472,4728.043466744621,0.7845186490574443,0.8786062296658225,0.03627314719932595,0.3476002478795107,0.5538294666706955,0.27097894057762906,1951,2860.565623815449,0,1.973761223272501,7.419961855951752,0,0,8.36033100908764,28270.72720429539,63310.3238357557,28270.72720429539,10.24958217389041,8.696110893896908,0.3070649588095064,0.1846007020075856,0,1,1
1407,2,7,8,1,3,4,9.005441259498122,9.006385531259617,1,11.497198033880482,0,0,2.69828743163546,2.69828743163546,24698.83102031103,51715.98755284281,14,93672.04854246964,0,7.57267358800163,7620.733891487785,31.473267906543224,4281.183985019995,0.3512337700586372,0.7648592810984388,0.8688512671050598,0.4357950934424982,0.02431536381939048,0.6900295608525493,1952,1655.4233512388216,0,1.0624350638259916,5.961760447207932,1,1,9.153404683875818,33194.64028692305,84247.31011869932,33194.64028692305,10.41014370473133,10.114511194383192,0.34989535747462125,0.686295482720905,1,0,0
1407,2,8,1,1,1,2,4.292347833763728,10.62108148087943,0,10.939474131327582,0,0,9.695037517131677,9.695037517131677,49105.09305113087,52087.934544738404,14,72358.46728428165,1,4.737415884268774,1124.4465732647714,70.03736763910582,2303.879010998797,0.6699149315181988,0.937436589986809,0.8434897743026921,0.4932920489378868,0.00791662303781493,0.7635951419306081,2000,7375.642639584229,0,5.52088773607459,7.852663669954828,1,1,8.63030917898623,64091.44779976243,1732.1500715818506,64091.44779976243,11.068066214347073,10.80171803653216,0.8951565054171369,0.47325675116284127,0,1,0
1407,2,9,4,2,4,1,4.3778646625543765,10.097087053265117,0,11.401367766597359,0,1,2.0781069385465,2.0781069385465,41728.54433701103,11179.143924762946,14,24133.86135018709,1,4.830100882075742,646.9800739241239,45.85442719154222,6603.882211789033,0.9852050643226478,0.4510673944839084,0.8955277258265042,0.834028800029499,0.8931827095193529,0.8306079646793078,1986,9826.78441576581,0,5.0631629766824116,9.211166829791098,1,1,6.272073093052409,86621.44243393032,41097.04600711378,86621.44243393032,11.36930266706509,10.638940690087432,0.051042055889272055,0.8640773951719399,0,1,0
1407,2,10,1,4,1,1,6.643669542128611,10.996511641570804,0,11.107749341648743,0,1,3.7835393488832656,3.7835393488832656,17754.091002758265,45076.39754683075,14,26034.315279534214,1,2.0633149218447224,6749.8094664261935,55.62180753836484,7653.464416988667,0.013264286912738954,0.12408268531095656,0.6847030547122788,0.23205862790488874,0.7233206499082341,0.7706748154321325,1981,5552.531998931987,1,6.360332467130232,6.2323096334360715,1,1,7.9776478834185784,23836.930663948162,66551.4506392626,23836.930663948162,10.078991365573028,9.784371247375985,0.9760199180451803,0.42439967407827245,1,0,0
1407,2,11,7,3,4,4,8.072284043333092,8.634744231785268,1,10.899719228512067,0,1,7.828743360685259,7.828743360685259,35492.53672910551,46443.47731037747,14,51190.45143696814,0,2.6352271818377804,6099.050571947977,55.91728217514541,1799.1607901034467,0.31996228167822294,0.38664594601663327,0.09935927202383732,0.9485034675470333,0.70558161269994,0.7892953139111801,1978,2229.5463489995705,1,0.46960152378717757,3.794589975468561,1,1,7.918950386629186,9204.270780921408,93446.31643025162,9204.270780921408,9.12742287064008,10.477077720378512,0.9472086366647046,0.06889310386921062,1,0,1
1407,2,12,3,1,5,3,7.162459214427015,11.121905386998506,0,9.622043984438395,1,1,6.647353581701262,6.647353581701262,82151.59949193388,41657.90825604688,14,18856.43436129669,1,7.533338400786321,8609.427370195055,44.02119693102469,6725.734680155887,0.5011835677407674,0.9729300557069914,0.6840701448701737,0.553734777623462,0.5497089614122267,0.8522168145559724,1973,3272.4526486401405,0,1.3554610195253602,4.515771580865922,0,0,5.567268547794285,51905.78290213991,42477.210994141744,51905.78290213991,10.857185486880127,11.31632159365851,0.42420825306206134,0.4703528116255129,1,0,0
1407,2,13,8,1,3,5,5.3599824936287295,10.98729867149345,1,11.227250198300126,1,1,9.775408339324978,9.775408339324978,6451.096679546508,1932.6994700797795,14,16334.288147387499,0,2.7455123522550573,4763.90471009788,40.258253585270644,3643.028051179068,0.23626984024341902,0.23397300609585314,0.061259098922577304,0.32581587862180983,0.5384896554927636,0.8873708107106739,1971,2693.2405572882367,0,8.58186765387755,8.161753787880961,1,0,7.742016418001005,78712.13838429312,54743.97687999443,78712.13838429312,11.273552658653278,8.772005423173391,0.04479328122916114,0.7281737331167197,1,0,1
1407,2,14,6,4,5,1,8.34771590880928,10.55300668115002,1,7.494046224657904,1,0,7.499810621814127,7.499810621814127,27418.827718512483,72027.77212737332,14,24555.95903573452,1,4.576360610249824,9232.926501981898,86.97723219421533,2263.6070896312244,0.1557863995597666,0.9213769454704861,0.014262818892403883,0.9929605569165901,0.9107574479182986,0.4201153576886426,1985,7015.715624418514,1,1.5009516518383281,8.105563888748241,0,1,8.636300292663275,55225.4913361321,96241.86855991007,55225.4913361321,10.919179925236193,10.2189851994129,0.8825118174592276,0.9405407790760337,1,1,0
1347,1,1,2,2,2,5,9.459576657898268,10.62744038027196,1,11.361316361196652,1,0,7.506832125533435,7.506832125533435,10605.390090747534,35774.32543375002,14,87965.4122961294,1,6.138495232720043,2274.5462134676454,65.10036858111633,6963.337942758945,0.6756745840027478,0.06935512079267281,0.47230520200229553,0.44494095864245375,0.470878681197363,0.9385170109154055,1955,1205.758408752582,1,5.122014114512296,9.249759993676864,1,0,7.840519021473326,54632.24239913794,85335.0004906862,54632.24239913794,10.908379507575326,9.269117649985414,0.44647775974799875,0.31213833789320833,1,0,0
1347,1,2,1,1,5,1,9.307836828881111,10.73792231459572,0,10.039792587083165,1,0,7.08905540911139,7.08905540911139,5938.948457301163,90745.63962801304,14,58199.71161437896,1,2.560706090716348,5489.13239639198,98.0474036633268,7925.772939263957,0.17065137544633957,0.621272803678753,0.18404089676065816,0.8609190915126516,0.09142393507113644,0.33273997612526884,1970,4848.7722727833,0,2.2283092278727104,9.89288459338724,0,0,6.512829279052042,12853.838582180244,21862.021399440113,12853.838582180244,9.461397768063385,8.689287369295116,0.04647531449445297,0.0768485067227701,0,1,1
1347,1,3,1,1,2,5,3.0380300361216674,10.043795229173508,0,10.8922816645529,0,0,4.0877173885299225,4.0877173885299225,57023.15241909282,60311.57935994256,14,92409.2706318322,0,1.8704706080379907,2044.5534949256516,72.77127513366482,7971.194409445988,0.5274979933264303,0.9343604074707152,0.21862049307514453,0.20145146676322745,0.5261438982712886,0.34354824858472144,1996,6091.982681195875,0,3.7549634962527936,8.878093538658563,1,0,6.698784890492087,81107.80395189328,84414.38963282446,81107.80395189328,11.303534461761268,10.95121264713789,0.3340900156261302,0.8637292978941009,1,1,1
1347,1,4,3,3,2,4,3.853535348436642,10.718433302652183,1,10.24884366515234,0,0,7.583143566480616,7.583143566480616,28583.86978582871,75556.19058309362,14,6250.841205205393,1,4.330454677846073,4295.583350228968,41.199544387723776,634.14892557075,0.5247350100610406,0.7341905592945476,0.3933593222225593,0.6025757720770808,0.6176677850367392,0.6096315098513856,1970,1969.7745706391433,1,3.7264942881236984,5.606012486110462,0,1,8.3060332280361,18714.624375145082,32363.596135932938,18714.624375145082,9.837060549346036,10.26059784420129,0.04175452944652623,0.32453051342577827,0,0,1
1347,1,5,7,3,1,5,7.725565386390542,10.636802965525304,0,11.43564642595649,1,0,3.555953710364671,3.555953710364671,9779.705814564777,21879.51864909622,14,16732.772962510266,1,7.68194213329608,5033.708112626418,98.58009362504795,268.7991120242705,0.5404611279914306,0.7857905466152649,0.7478106345844099,0.6914817816037828,0.83679498558818,0.8182404890505904,1957,3271.279116132354,1,7.9516713430814425,7.534645165187483,0,1,8.322277434779714,92260.71263434264,77447.42150481582,92260.71263434264,11.432373681278193,9.188064682266091,0.863549751568817,0.5953567879867929,0,1,0
